Región	Distrito	Municipio Escolar	Código	Escuela	Latitud	Longitud	Status	Nivel	Grado que ofrece	Montessori	Total M1Certificada	Total M1Activa	Estrellas	Puntuación	Clasificación ESSA	Tasa de Deserción	Teléfono	Dirección Física 	Pueblo	Estado	Zipcode	Email	Año_ID
Mayagüez	San Sebastián	Isabela	15750	Irma Deliz de Muñoz	18.49813	-67.02123	Abierta	Primario	6 7 8 EI	No	365	367	2	29.4%	Targeted	6.28%	872-0725	Ave Juan Hernandez Ortiz	Isabela	PR	6620000	D15750@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Añasco	40667	Isabel Suárez	18.2813	-67.13682	Abierta	Primario	6 7 8 EI	No	347	342	3	41.2%	Others	0.57%	826-2998	Calle 65 Infanteria	Añasco	PR	6100000	D40667@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Cabo Rojo	40915	James Garfield	18.08048	-67.1506	Abierta	Primario	K 1 2 3 4 5 EE	No	265	262	2	36.9%	Others	1.82%	851-5027	"Carr 103 Km 7 Hm 1 Bo Pedernales
Carr. 103 Km 7"	Cabo Rojo	PR	6230000	D40915@de.pr.gov	2020-2021
Mayagüez	San Sebastián	Isabela	15446	José C. Rosario	18.4697	-67.02716	Abierta	Primario	K 1 2 3 4 5 6 7 8 EI	No	585	583	2	21.4%	Others	1.33%	830-2025	Carr 2 Km 11 Hm 2 Bo Mora	Isabela	PR	6620000	D15446@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Aguadilla	40378	José de Diego	18.4176	-67.15607	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE EI	No	254	250	2	26.2%	Others	1.15%	891-2220	Ave Fernando Yumet	Aguadilla	PR	6030000	D40378@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Mayagüez	42176	José Gautier Benítez	18.20456	-67.13304	Abierta	Primario	K 1 2 3 4 5 6 7 8	No	372	373	2	30.1%	Others	1.06%	834-0900	Balboa # 64	Mayagüez	PR	6800000	D42176@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Aguada	40121	José González Ruiz	18.33827	-67.17712	Abierta	Primario	K 1 2 3 4 5	No	140	138	5	90.6%	Others	2.74%	868-5740	Carr 416 Km 5.3 Bo Lagunas	Aguada	PR	6020000	D40121@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Sabana Grande	43018	José R. Gaztambide	18.07944	-66.95729	Abierta	Primario	PK K 1 2 3 4 5 EE	No	234	229	2	30.1%	Others	2.85%	873-3860	Calle San Isidro Final	Sabana Grande	PR	6370000	D43018@de.pr.gov	2020-2021
Mayagüez	San Sebastián	Moca	42804	Juan de Dios Quiñones	18.37883	-67.07915	Abierta	Primario	K 1 2 3 4 5 EE	No	194	203	3	59.8%	Others	1.96%	877-5108	Carr 125 Km 9 Hm 7 Bo Voladora	Moca	PR	6760000	D42804@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Aguada	40204	Juan Lino Santiago	18.36866	-67.15569	Abierta	Primario	PK K 1 2 3 4 5 6 EE	No	546	547	4	63.7%	Others	0.36%	868-5600	Carr 417 Km.3Hm.6 Bo. Guanabano	Aguada	PR	6020000	D40204@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Aguadilla	47647	Juan Suárez Pelegrina (Nueva)	18.48632	-67.09782	Abierta	Secundario	9 10 11 12 ES	No	578	553	2	30.8%	Others	2.41%	890-2320	Carr.459 Bo. Montaña	Aguadilla	PR	6030000	D47647@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	San Germán	43224	Julio V. Guzmán	18.08377	-67.04663	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE EI	No	439	441	1	13.0%	Others	3.72%	892-1168	Ave Dr Harris 23	San Germán	PR	6830000	D43224@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Maricao	45641	La Carmen	18.17701	-67.00668	Abierta	Primario	K 1 2 3 4 5	No	76	76	4	74.0%	Others	0.00%	838-2425	Carr 105 Km 21.2	Maricao	PR	6060000	D45641@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	San Germán	43406	Laura Mercado	18.16491	-67.07786	Abierta	Todos Los Niveles	6 7 8 9 10 11 12 EI ES	No	264	254	2	33.4%	Others	1.48%	832-4155	Calle Nestor Torres Bo Rosario	San Germán	PR	6360000	D43406@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Lajas	45682	Leónides Morales Rodríguez	18.04897	-67.05692	Abierta	Secundario	9 10 11 12 ES	No	713	688	2	33.6%	Others	4.38%	899-1695	Calle Santa Rosa #20	Lajas	PR	6670000	D45682@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	San Germán	43315	Lola Rodríguez de Tío	18.0822062091914	-67.0357527527152	Abierta	Secundario	9 10 11 12 ES	No	595	562	2	38.4%	Others	3.34%	892-1320	Ave Dr Vev E Final	San Germán	PR	6830000	D43315@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Añasco	46995	Luis Muñoz Marín	18.29424	-67.13936	Abierta	Secundario	9 10 11 12 ES	No	418	416	2	30.9%	Comprehensive	3.88%	826-1476	Carr. 402 Km. 1 Hm.4 Bo.Marias	Añasco	PR	6100000	D46995@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Aguadilla	40477	Luis Muñoz Rivera	18.47391	-67.15187	Abierta	Primario	K 1 2 3 4 5 EE	No	245	245	3	49.5%	Others	1.54%	891-0862	Carr. 457 C/E Base Ramey Bo. Camaseyes	Aguadilla	PR	6030000	D40477@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Lajas	41541	Luis Muñoz Rivera	18.04763	-67.0591	Abierta	Primario	6 7 8 EI	No	381	382	3	32.1%	Others	2.53%	899-1452	Calle 65 Infanteria Esq Davila	Lajas	PR	6670000	D41541@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Mayagüez	42242	Luis Muñoz Rivera	18.1942324604693	-67.1341772425231	Abierta	Primario	K 1 2 3 4 5	No	246	250	2	38.8%	Others	1.53%	834-7700	Calle Antonio Cruz Nuñez	Mayagüez	PR	6800000	D42242@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Sabana Grande	48264	Luis Negrón López	18.07416	-66.94919	Abierta	Secundario	9 10 11 12 EI	No	683	653	3	42.9%	Others	4.49%	804-2037	Carr #368 Km 1.0 Bo Machuchal	Sabana Grande	PR	6370000	D48264@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Aguada	46813	Lydia Meléndez	18.38322	-67.18349	Abierta	Primario	K 1 2 3 4 5 EE	No	201	197	2	34.8%	Others	0.50%	868-3850	Carr 115 Km 23 Hm 9 Bo Asomante	Aguada	PR	6020000	D46813@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Mayagüez	42267	Manuel A. Barreto	18.20043	-67.14468	Abierta	Primario	K 1 2 3 4 5 6 7 8 EI	No	443	436	2	25.6%	Others	3.08%	832-3046	Calle Pilar Defillo	Mayagüez	PR	6800000	D42267@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Rincón	47662	Manuel García Pérez (Nueva)	18.33557	-67.24906	Abierta	Secundario	9 10 11 12 ES	No	350	330	2	34.9%	Others	1.12%	823-0335	Calle Pedro Albizu Campos Interior	Rincón	PR	6770000	D47662@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Rincón	42945	Manuel González Melo	18.31354	-67.22667	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE EI	No	550	549	3	52.0%	Others	1.60%	823-2395	Carr 115 Km 9 Hm 0 Bo Canvalache	Rincón	PR	6770000	D42945@de.pr.gov	2020-2021
Mayagüez	San Sebastián	San Sebastián	47902	Manuel Méndez Liciaga	18.34929	-67.00878	Abierta	Secundario	9 10 11 12 ES	No	985	945	2	34.3%	Others	3.69%	896-1430	Carr 125 Km 19 Bo Guatemala	San Sebastián	PR	6850000	D47902@de.pr.gov	2020-2021
Mayagüez	San Sebastián	Moca	46334	Marcelino Rodríguez	18.38013	-67.07841	Abierta	Primario	6 7 8	No	224	227	2	39.4%	Targeted	3.08%	877-2324	Carr 125 Km 0 Hm 2 Bo Voladora	Moca	PR	6760000	D46334@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Mayagüez	44545	María Dolores Faria	18.19648	-67.1531	Abierta	Todos Los Niveles	K 1 2 3 4 5 6 7 8 EE EI ES	No	298	287	2	21.6%	Targeted	2.49%	834-9289	Ave Jc Clemente	Mayagüez	PR	6800000	D44545@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Mayagüez	44842	María Luisa Arcelay	18.17974	-67.15468	Abierta	Primario	K 1 2 3 4 5	No	92	91	3	59.1%	Others	0.00%	833-8845	Calle San Expedito Res. Sabalos Nuevo	Mayagüez	PR	6800000	D44842@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	San Germán	43299	Mariano Abril	18.12821	-67.02065	Abierta	Primario	PK K 1 2 3 4 5 6 EE	No	99	95	4	66.6%	Others	2.97%	892-7403	Carr 361 Hoconuco Alto	San Germán	PR	6830000	D43299@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Mayagüez	42283	Mariano Riera Palmer	18.2075	-67.14982	Abierta	Primario	K 1 2 3 4 5	No	247	247	3	40.6%	Others	1.57%	832-5262	Calle Mendez Vigo 297	Mayagüez	PR	6800000	D42283@de.pr.gov	2020-2021
Mayagüez	San Sebastián	Isabela	15396	Mateo Hernández	18.48822	-66.99899	Abierta	Primario	K 1 2 3 4 5	No	200	207	3	49.1%	Others	0.49%	872-5770	Carr 113 Km 3 Hm 2 Ave Noel Estrada Bo Guayabos	Isabela	PR	6620000	D15396@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Cabo Rojo	48306	Mildred Arroyo Cardoza (S. U. Bo. Puerto Real)	18.0865930619254	-67.1873022888227	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE	No	270	274	2	34.7%	Others	0.35%	851-6345	Carr Pr308 Km 5.3 Sector Pr	Cabo Rojo	PR	6230000	D48306@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Cabo Rojo	46987	Monserrate León Irizarry	18.02742	-67.16392	Abierta	Secundario	9 10 11 12 ES	No	481	459	3	57.8%	Others	5.18%	254-2233	Carr 101 Km 18 Hm 2	Cabo Rojo	PR	6230000	D46987@de.pr.gov	2020-2021
Mayagüez	San Sebastián	Isabela	17657	Nueva Ceferina Cordero	18.50459	-67.02416	Abierta	Primario	PK K 1 2 3 4 5 EE	No	275	270	2	27.9%	Others	2.08%	872-0464	Calle Emilio González Interior # 217	Isabela	PR	6620000	D17657@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Mayagüez	42259	Olga Mas Ramírez	18.17071	-67.11	Abierta	Primario	K 1 2 3 4 5	No	170	167	2	36.1%	Others	1.70%	833-8283	Carr 348 Km.5.Hm.2 Bo. Malezas	Mayagüez	PR	6800000	D42259@de.pr.gov	2020-2021
Mayagüez	San Sebastián	San Sebastián	47126	Patria Latorre Ramíez	18.33305	-66.98298	Abierta	Secundario	9 10 11 12 ES	No	720	698	3	44.6%	Others	5.11%	896-3970	Carr.125 Km.23Hm.2Bo. Piedras Blanca	San Sebastián	PR	6850000	D47126@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Cabo Rojo	40980	Pedro Nelson Colberg	18.0875168661951	-67.1499039716356	Abierta	Primario	6 7 8 EI	No	279	282	3	42.0%	Others	1.96%	851-1470	Sector Pueblo Nuevo	Cabo Rojo	PR	6230000	D40980@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Aguada	47951	Profesora Juana Rosario Carrero	18.37625	-67.18501	Abierta	Todos Los Niveles	PK K 1 2 3 4 5 6 7 8 9	Sí	685	675	2	31.4%	Targeted	2.73%	868-2260	Ave. Nativo Alers Desvio Sur	Aguada	PR	6020000	D47951@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Mayagüez	42390	Rafael Martínez Nadal	18.20052	-67.12929	Abierta	Primario	K 1 2 3 4 5 EE	No	240	237	4	60.5%	Others	2.88%	832-2002	Calle Salvador Mestre Esq. Carbonell Villa	Mayagüez	PR	6800000	D42390@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Hormigueros	46052	Ramón E. Rodríguez Díaz	18.13634	-67.12281	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE	No	506	507	2	24.3%	Others	2.82%	849-1230	Calle Comercio Urb. Verdun	Hormigueros	PR	6600000	D46052@de.pr.gov	2020-2021
Mayagüez	San Sebastián	San Sebastián	43794	Ramón María Torres	18.33988	-66.99661	Abierta	Primario	K 1 2 3 4 5 EE	No	315	313	3	42.6%	Others	0.62%	896-1135	Ave Emerito Estrada  Carretera 111	San Sebastián	PR	6850000	D43794@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Lajas	44529	Ramón Olivares	18.0029	-67.07238	Abierta	Primario	K 1 2 3 4 5 6 EE	No	212	213	3	56.3%	Others	0.93%	899-5020	Carr 303 Calle Amapola Bo Olivares	Lajas	PR	6670000	D44529@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Maricao	41921	Raúl Ybarra	18.18268	-66.97977	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE EI	No	204	197	2	28.0%	Others	0.97%	838-2150	Ave Luchetti Carr 120	Maricao	PR	6060000	D41921@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Lajas	41566	Rosendo Matienzo Cintrón	18.03933	-67.00951	Abierta	Primario	K 1 2 3 4 5 EE	No	178	184	3	56.0%	Others	2.09%	899-8008	Carr 117 Km 5.3 Bo Lajas Arriba	Lajas	PR	6670000	D41566@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Aguadilla	45468	Salvador Fuentes	18.5025	-67.13191	Abierta	Secundario	9 10 11 12 ES	No	259	224	2	35.2%	Others	6.06%	890-5600	Calle North East,Edif.611 Ramey	Aguadilla	PR	6030000	D45468@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Cabo Rojo	44511	Sebastián Pabón Alves (Corozo)	17.98145	-67.18523	Abierta	Primario	K 1 2 3 4 5	No	74	70	4	60.9%	Others	0.00%	255-2028	Carr 301 Km 7 Hm 4 Sect Corozo	Cabo Rojo	PR	6230000	D44511@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Hormigueros	41061	Segundo Ruiz Belvís	18.13867	-67.12627	Abierta	Secundario	9 10 11 12 ES	No	705	682	2	28.2%	Others	2.49%	849-2610	16 Calle Segundo Ruiz Belvis	Hormigueros	PR	660000	D41061@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Mayagüez	42085	Segundo Ruiz Belvís	18.19461	-67.15433	Abierta	Primario	K 1 2 3 4 5 EE	No	182	184	3	50.6%	Others	1.04%	832-5078	Ave González Clemente Res Carmen	Mayagüez	PR	6800000	D42085@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Cabo Rojo	47357	Severo E. Colberg Ramírez	18.0869	-67.15245	Abierta	Primario	K 1 2 3 4 5 EE	No	323	319	2	33.4%	Others	1.20%	255-2720	102 Ave Pedro Albizu Campos	Cabo Rojo	PR	6230000	D47357@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Hormigueros	44891	S. U. Alfredo Dorrington	18.14859	-67.1453	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE	No	494	481	2	37.6%	Others	1.56%	806-0185	Urb Valle Hermoso 34 Calle Flamboyan	Hormigueros	PR	6600000	D44891@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Cabo Rojo	41020	S. U. Antonio Acarón Correa	18.08766	-67.13108	Abierta	Primario	K 1 2 3 4 5 6 7 8	No	331	330	2	33.7%	Others	1.18%	851-3383	Carr 102 Km 21 Hm 9 Bo Monte Grande	Cabo Rojo	PR	6230000	D41020@de.pr.gov	2020-2021
Mayagüez	San Sebastián	San Sebastián	43729	S. U. Bernaldo Méndez Jiménez	18.36094	-67.03254	Abierta	Primario	K 1 2 3 4 5 6 7 8	No	292	301	3	52.6%	Others	0.98%	896-5980	Carr 125 Km 1 Hm 5 Bo Hato Arriba	San Sebastián	PR	6850000	D43729@de.pr.gov	2020-2021
Mayagüez	San Sebastián	San Sebastián	43752	S. U. Carmelo Serrano Cubano	18.37601	-67.00415	Abierta	Primario	K 1 2 3 4 5 6 7 8	No	406	411	3	51.1%	Others	1.61%	896-6810	Carr 445 Km 3 Hm 6 Bo Saltos	San Sebastián	PR	6850000	D43752@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Cabo Rojo	41004	S. U. Carmen Vignals Rosario	18.02859	-67.16659	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE EI	No	254	249	2	33.4%	Targeted	0.76%	851-3200	Carr 101 Km 18 Hm 5 Bo Boqueron	Cabo Rojo	PR	6230000	D41004@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Aguadilla	40469	S. U. Conchita Igartúa de Suárez	18.4435418872083	-67.11728134649	Abierta	Primario	PK K 1 2 3 4 5 6 7 8 EE	No	819	815	3	42.2%	Others	2.04%	891-9170	Carr 2 Km 1022 Bo. Caimital Alto	Aguadilla	PR	6030000	D40469@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Sabana Grande	42952	S. U. David Antongiorgi Córdova	18.03966	-66.93959	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE EI	No	483	470	4	69.2%	Others	1.41%	873-1521	Carr 121 Km 5 Hm O Bo Machuchal	Sabana Grande	PR	6370000	D42952@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Aguada	40220	S. U. Epifanio Estrada	18.36154	-67.19954	Abierta	Primario	PK K 1 2 3 4 5 6 7 8	No	529	503	3	40.8%	Others	3.13%	868-2670	Carr 411 Km.2 Hm.8 Bo Jaguey	Aguada	PR	6020000	D40220@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Cabo Rojo	41012	S. U. Federico Degetau	18.04522	-67.14746	Abierta	Primario	K 1 2 3 4 5 6 7 8	No	336	338	2	33.9%	Others	0.00%	851-1047	Carr 103 Km 11 Hm 9 Bo Boqueron	Cabo Rojo	PR	6230000	D41012@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	San Germán	43398	S. U. Francisco María Quiñones	18.07797	-66.99383	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE EI	No	436	419	2	36.7%	Others	2.24%	892-5755	Carr 102 Km 37 Bo Minillas	San Germán	PR	6830000	D43398@de.pr.gov	2020-2021
Mayagüez	San Sebastián	Isabela	15453	S. U. José A. Vargas	18.45714	-66.97898	Abierta	Primario	PK K 1 2 3 4 5 6 7 8 EE	No	361	363	2	24.8%	Others	1.63%	830-0260	Carr 446 Km 4.2 Hm 4 Bo Llamadas Sect Santa Rosa	Isabela	PR	6620000	D15453@de.pr.gov	2020-2021
Mayagüez	Aguadilla	Aguada	40030	S. U. Juan B. Soto	18.34132	-67.19446	Abierta	Todos Los Niveles	PK K 1 2 3 4 5 6 7 8 9 EE	No	276	266	3	48.0%	Others	1.44%	868-4470	Carr 411 Km.5 Hm.7 Bo. Atalaya	Aguada	PR	6020000	D40030@de.pr.gov	2020-2021
Mayagüez	Cabo Rojo	Lajas	41582	S. U. Juan Cancio Ortiz de la Renta	18.03942	-67.07737	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE EI	No	402	411	3	44.7%	Targeted	0.46%	899-4370	Carr 101 Km 7 Hm 6 Bo Palmarejo	Lajas	PR	6670000	D41582@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Las Marías	41814	S. U. Lauro González Hijo	18.25483	-67.03597	Abierta	Primario	K 1 2 3 4 5 6 7 8	No	200	212	3	55.3%	Others	0.92%	827-2540	Carr. 406 Bo. Anones	Las Marías	PR	6700000	D41814@de.pr.gov	2020-2021
Mayagüez	San Sebastián	San Sebastián	43745	S. U. Maximino A Salas	18.31606	-66.93647	Abierta	Primario	K 1 2 3 4 5 6 7 8	No	309	319	4	74.5%	Additional Targeted	0.31%	896-2838	Carr 111 Km 29.2 Bo Juncal	San Sebastián	PR	6850000	D43745@de.pr.gov	2020-2021
Mayagüez	San Sebastián	Moca	47894	Superior Catalina Morales Flores	18.38552	-67.11081	Abierta	Secundario	9 10 11 12 ES	No	890	842	2	26.4%	Others	2.83%	877-5575	Carr 110 Calle Concepcion Vera	Moca	PR	6760000	D47894@de.pr.gov	2020-2021
Mayagüez	Mayagüez	Maricao	47639	Superior Nueva	18.38552	-67.11081	Abierta	Secundario	9 10 11 12 ES	No	159	152	1	18.2%	Others	5.29%	838-3025	Carr 105 Km 25	Maricao	PR	6060000	D47639@de.pr.gov	2020-2021
Mayagüez	San Sebastián	Moca	42770	Tomás Vera Ayala	18.33119	-67.04645	Abierta	Primario	PK K 1 2 3 4 5	No	175	173	4	78.4%	Others	1.11%	877-3888	Carr 423 Km 4 Bo Plata (Sector Plata Alta)	Moca	PR	6760000	D42770@de.pr.gov	2020-2021
Ponce	Santa Isabel	Villalba	54862	Centro Residencial de Oportunidades Educativas de Villalba (CROEV)	18.121716126585	-66.4978478017199	Abierta	Secundario	9 10 11 12	No	240	238	5	86.9%	Others	0.83%	(787) 847-7440	Carr 159 Int K 57.3 Calle Albizu Campos	Villalba	PR	7660000	D54862@de.pr.gov	2020-2021
Ponce	Ponce	Ponce II	52357	Abraham Lincoln	18.0046391002108	-66.6098009099823	Abierta	Primario	K 1 2 3 4 5 EE	No	165	182	3	45.4%	Others	4.35%	842-0117	46 Calle Campeche Bda Belgica	Ponce	PR	7310000	D52357@de.pr.gov	2020-2021
Ponce	Utuado	Jayuya	58594	Adrián Torres Torres	18.2244811127545	-66.5950419443307	Abierta	Primario	PK K 1 2 3 4 5 6 7 8 EI	No	368	366	3	40.1%	Others	1.06%	828-3625	Carr 141-R Km 2 Hm 1 Sector Pueblo	Jayuya	PR	6640000	D58594@de.pr.gov	2020-2021
Ponce	Yauco	Guánica	50740	Agripina Seda	17.972592239358	-66.9061750045945	Abierta	Primario	6 7 8 EI	No	153	155	2	20.5%	Others	3.45%	821-2570	45 Calle 13 De Marzo	Guánica	PR	6530000	D50740@de.pr.gov	2020-2021
Ponce	Yauco	Yauco	53330	Almacigo Alto II	18.0604986798497	-66.8813513640689	Abierta	Primario	K 1 2 3 4 5	No	108	111	4	61.3%	Others	0.00%	856-2141	Carr 371 Bo Almacigo Alto	Yauco	PR	6980000	D53330@de.pr.gov	2020-2021
Ponce	Santa Isabel	Santa Isabel	52985	Ana Valldejuly (Jauca)	17.9687317916938	-66.3677664252956	Abierta	Primario	K 1 2 3 4 5 EE	No	158	152	4	72.5%	Others	1.21%	845-6147	Calle Luis Muñoz Rivera Carr 1 Bo Jauca	Santa Isabel	PR	7570000	D52985@de.pr.gov	2020-2021
Ponce	Ponce	Ponce II	54940	Andrés Grillasca Salas	18.0062058131539	-66.6019101498378	Abierta	Primario	K 1 2 3 4 5	No	108	109	3	52.6%	Comprehensive	5.83%	840-7115	Ave Las Americas Urb Constancia	Ponce	PR	7310000	D54940@de.pr.gov	2020-2021
Ponce	Ponce	Ponce II	55483	Angela Cordero Bernard	17.9806130568006	-66.6071757926675	Abierta	Primario	PK K 1 2 3 4 5	No	511	439	3	48.7%	Others	11.74%	844-4020	Calle Solimar Urb Villa Del Carmen	Ponce	PR	7160000	D55483@de.pr.gov	2020-2021
Ponce	Utuado	Jayuya	51342	Angelica Toro (Nueva)	18.2214637432962	-66.5944071667396	Abierta	Primario	K 1 2 3 4 5 EE	No	226	242	3	49.8%	Others	0.81%	828-0330	48 Calle Cementerio	Jayuya	PR	6640000	D51342@de.pr.gov	2020-2021
Ponce	Ponce	Ponce I	55871	Antonio Paoli	18.0112519110653	-66.6268129011837	Abierta	Primario	6 7 8 EI	No	116	103	2	24.1%	Comprehensive	15.22%	844-0615	Calle Reina Final	Ponce	PR	7310000	D55871@de.pr.gov	2020-2021
Ponce	Utuado	Utuado	13342	Antonio Tulla Torres	18.298589564494	-66.6021890274894	Abierta	Primario	K 1 2 3 4 5 6 7 8 EE	No	134	136	3	50.4%	Others	2.11%	894-0229	Carr 140 Km 5 Hm 6 Bo Mameyes	Utuado	PR	6410000	D13342@de.pr.gov	2020-2021
Ponce	Yauco	Guayanilla	51185	Arístides Cales Quirós	18.0176548031399	-66.7922451667932	Abierta	Primario	K 1 2 3 4 5 6 7 8 EI	No	344	334	2	22.1%	Others	0.57%	835-2985	Calle Luis Muñoz Rivera Interior	Guayanilla	PR	6560000	D51185@de.pr.gov	2020-2021
Ponce	Yauco	Yauco	53363	Arturo Lluberas	18.0417707553552	-66.8622709870802	Abierta	Primario	K 1 2 3 4 5 EE	No	201	194	3	46.2%	Others	5.94%	856-0613	Carr 376 Bo Almacigo Bajo	Yauco	PR	6980000	D53363@de.pr.gov	2020-2021
Ponce	Yauco	Guayanilla	57125	Asunción Rodríguez de Sala	18.032306781883	-66.8006825210132	Abierta	Secundario	9 10 11 12 ES	No	436	425	1	15.2%	Comprehensive	3.71%	835-2030	Carr 127 Bo Quebrada	Guayanilla	PR	6560000	D57125@de.pr.gov	2020-2021
Ponce	Ponce	Ponce II	57018	Áurea E. Rivera Collazo	18.0371309723062	-66.6386696657233	Abierta	Primario	K 1 2 3 4 5	No	279	280	2	28.9%	Others	2.06%	841-0328	P33 Calle 7 Urb El Madrigal	Ponce	PR	7310000	D57018@de.pr.gov	2020-2021
Ponce	Yauco	Guánica	57620	Áurea E. Quiles Claudio	17.9753318634633	-66.9047980714491	Abierta	Secundario	9 10 11 12	No	296	280	2	29.8%	Others	12.54%	821-2800	Carr Ochoa 333 Km 5	Guánica	PR	6530000	D57620@de.pr.gov	2020-2021
Ponce	Ponce	Ponce II	57638	Bellas Artes de Ponce	18.0151091364709	-66.6084233715773	Abierta	Todos Los Niveles	SHARED	No					N/A		848-9156	20 Calle Lolita Tizol	Ponce	PR	7310000	D57638@de.pr.gov	2020-2021
Ponce	Yauco	Yauco	53744	Benicia Vélez	18.0347461722184	-66.8756960259981	Abierta	Primario	K 1 2 3 4 5	No	115	118	3	53.6%	Others	1.64%	856-6628	Carr 360 Km 11 Hm 9 Bo Susua Alta	Yauco	PR	6980000	D53744@de.pr.gov	2020-2021
Ponce	Santa Isabel	Coamo	50492	Benjamín Franklin	18.079525255618	-66.3616750022674	Abierta	Primario	6 7 8 EI	No	177	176	1	19.9%	Others	3.16%	825-1284	Calle Jose I Quinton #82	Coamo	PR	7690000	D50492@de.pr.gov	2020-2021
Ponce	Ponce	Ponce III	52696	Bernardino Cordero Bernard	18.0022773739214	-66.6292726115413	Abierta	Secundario	9 10 11 12 ES	No	1304	1258	4	63.4%	Others	5.15%	842-7091	Carr 488 Ave Juan B Roman	Ponce	PR	7320000	D52696@de.pr.gov	2020-2021
Ponce	Utuado	Utuado	13391	Bernardo González Colón	18.2755488302791	-66.7112426658959	Abierta	Primario	K 1 2 3 4 5 6 7 8	No	283	278	3	45.1%	Others	1.03%	894-2524	Carr 10 Km 56 Hm 3 Bo Salta Abajo	Utuado	PR	6410000	D13391@de.pr.gov	2020-2021
Ponce	Ponce	Ponce II	56069	Bethzaida Velázquez Superior	18.0370214872277	-66.6573799981503	Abierta	Secundario	9 10 11 12	No	261	229	1	17.2%	Others	9.96%	284-1080	Urb Las Delicias 100 Calle Florensita Ferrer	Ponce	PR	7310000	D56069@de.pr.gov	2020-2021
Ponce	Ponce	Ponce II	52183	Capitanejo	18.0079552214218	-66.5335259322166	Abierta	Primario	K 1 2 3 4 5	No	126	127	3	51.5%	Others	1.54%	837-6302	Carr 1 Int 510 Bo La Cuarta Sector Las Palomas	Ponce	PR	7310000	D52183@de.pr.gov	2020-2021
